2022-07-23 13:55:13,479 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 13:55:13,479 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 13:55:17,714 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 13:55:17,918 - INFO - 当前持仓：0
2022-07-23 13:55:17,919 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 13:55:17,919 - INFO - Hello world!
2022-07-23 13:55:17,919 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 13:55:17,920 - INFO - Time cost: 0.21s
2022-07-23 13:56:13,482 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 13:56:13,483 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 13:56:17,728 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 13:56:17,908 - INFO - 当前持仓：0
2022-07-23 13:56:17,908 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 13:56:17,908 - INFO - Hello world!
2022-07-23 13:56:17,909 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 13:56:17,909 - INFO - Time cost: 0.18s
2022-07-23 13:57:13,400 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 13:57:13,400 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 13:57:17,729 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 13:57:17,954 - INFO - 当前持仓：0
2022-07-23 13:57:17,954 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 13:57:17,955 - INFO - Hello world!
2022-07-23 13:57:17,956 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 13:57:17,956 - INFO - Time cost: 0.23s
2022-07-23 13:58:13,423 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 13:58:13,423 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 13:58:17,738 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 13:58:18,074 - INFO - 当前持仓：0
2022-07-23 13:58:18,074 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 13:58:18,075 - INFO - Hello world!
2022-07-23 13:58:18,075 - INFO - <<<<<<<< Strategy Finish <<<<<<<<
2022-07-23 13:58:18,076 - INFO - Time cost: 0.34s
2022-07-23 13:59:13,352 - INFO - >>>>>>>> Account Report >>>>>>>>
2022-07-23 13:59:13,352 - INFO - Cash avaliable: 500000000 Total asset: 500000000
2022-07-23 13:59:17,748 - INFO - <<<<<<<< Strategy Start <<<<<<<<
2022-07-23 13:59:17,949 - INFO - 当前持仓：0
2022-07-23 13:59:17,950 - INFO - 平均: 19.915, 最新: 19.96, 差值: 0.23%
2022-07-23 13:59:17,950 - INFO - Hello world!
